ITEM_VNUM~RANGE	ITEM_NAME(K)	ITEM_TYPE	SUB_TYPE	SIZE	ANTI_FLAG	FLAG	ITEM_WEAR	IMMUNE	GOLD	SHOP_BUY_PRICE	REFINE	REFINESET	MAGIC_PCT	LIMIT_TYPE0	LIMIT_VALUE0	LIMIT_TYPE1	LIMIT_VALUE1	ADDON_TYPE0	ADDON_VALUE0	ADDON_TYPE1	ADDON_VALUE1	ADDON_TYPE2	ADDON_VALUE2	ADDON_TYPE3	ADDON_VALUE3	ADDON_TYPE4	ADDON_VALUE4	VALUE0	VALUE1	VALUE2	VALUE3	VALUE4	VALUE5	Specular	SOCKET	ATTU_ADDON
76	¿¬°Ë+6	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	8000	21500	77	16	15	LEVEL	32	LIMIT_NONE	0	APPLY_ATT_SPEED	27	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	36	46	38	52	41	50	2	0
77	¿¬°Ë+7	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	8000	29500	78	17	15	LEVEL	32	LIMIT_NONE	0	APPLY_ATT_SPEED	27	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	36	46	38	52	51	65	2	0
78	¿¬°Ë+8	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	8000	41000	79	18	15	LEVEL	32	LIMIT_NONE	0	APPLY_ATT_SPEED	27	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	36	46	38	52	62	80	2	0
79	¿¬°Ë+9	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	8000	61500	0	0	15	LEVEL	32	LIMIT_NONE	0	APPLY_ATT_SPEED	27	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	36	46	38	52	74	100	2	0
80	»çÀÎ°Ë+0	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	15000	15000	81	10	15	LEVEL	36	LIMIT_NONE	0	APPLY_ATT_SPEED	21	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	52	68	48	58	0	0	2	0
81	»çÀÎ°Ë+1	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	15000	16500	82	11	15	LEVEL	36	LIMIT_NONE	0	APPLY_ATT_SPEED	21	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	52	68	48	58	6	0	2	0
82	»çÀÎ°Ë+2	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	15000	18000	83	12	15	LEVEL	36	LIMIT_NONE	0	APPLY_ATT_SPEED	21	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	52	68	48	58	12	0	2	0
83	»çÀÎ°Ë+3	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	15000	21000	84	13	15	LEVEL	36	LIMIT_NONE	0	APPLY_ATT_SPEED	21	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	52	68	48	58	18	0	2	0
84	»çÀÎ°Ë+4	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	15000	25000	85	14	15	LEVEL	36	LIMIT_NONE	0	APPLY_ATT_SPEED	21	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	52	68	48	58	24	30	2	0
85	»çÀÎ°Ë+5	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	15000	31500	86	15	15	LEVEL	36	LIMIT_NONE	0	APPLY_ATT_SPEED	21	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	52	68	48	58	32	40	2	0
86	»çÀÎ°Ë+6	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	15000	40500	87	16	15	LEVEL	36	LIMIT_NONE	0	APPLY_ATT_SPEED	21	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	52	68	48	58	41	50	2	0
87	»çÀÎ°Ë+7	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	15000	55000	88	17	15	LEVEL	36	LIMIT_NONE	0	APPLY_ATT_SPEED	21	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	52	68	48	58	51	65	2	0
88	»çÀÎ°Ë+8	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	15000	77000	89	18	15	LEVEL	36	LIMIT_NONE	0	APPLY_ATT_SPEED	21	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	52	68	48	58	62	80	2	0
89	»çÀÎ°Ë+9	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	15000	115500	0	0	15	LEVEL	36	LIMIT_NONE	0	APPLY_ATT_SPEED	21	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	52	68	48	58	74	100	2	0
90	³²¸¸µµ+0	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	20000	20000	91	10	15	LEVEL	40	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	48	58	52	68	0	0	2	0
91	³²¸¸µµ+1	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	20000	22000	92	11	15	LEVEL	40	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	48	58	52	68	6	0	2	0
92	³²¸¸µµ+2	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	20000	24000	93	12	15	LEVEL	40	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	48	58	52	68	12	0	2	0
93	³²¸¸µµ+3	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	20000	28000	94	13	15	LEVEL	40	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	48	58	52	68	18	0	2	0
94	³²¸¸µµ+4	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	20000	33500	95	14	15	LEVEL	40	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	48	58	52	68	24	30	2	0
95	³²¸¸µµ+5	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	20000	41500	96	15	15	LEVEL	40	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	48	58	52	68	32	40	2	0
96	³²¸¸µµ+6	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	20000	54500	97	16	15	LEVEL	40	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	48	58	52	68	41	50	2	0
97	³²¸¸µµ+7	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	20000	73500	98	17	15	LEVEL	40	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	48	58	52	68	51	65	2	0
98	³²¸¸µµ+8	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	20000	102500	99	18	15	LEVEL	40	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	48	58	52	68	62	80	2	0
99	³²¸¸µµ+9	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	20000	154000	0	0	15	LEVEL	40	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	48	58	52	68	74	100	2	0
100	Ç÷°Ë+0	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	0	0	101	19	15	LEVEL	45	LIMIT_NONE	0	APPLY_ATT_SPEED	25	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	69	91	65	87	0	0	3	0
101	Ç÷°Ë+1	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	0	0	102	20	15	LEVEL	45	LIMIT_NONE	0	APPLY_ATT_SPEED	25	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	69	91	65	87	5	0	3	0
102	Ç÷°Ë+2	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	0	0	103	21	15	LEVEL	45	LIMIT_NONE	0	APPLY_ATT_SPEED	25	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	69	91	65	87	10	0	3	0
103	Ç÷°Ë+3	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	0	0	104	22	15	LEVEL	45	LIMIT_NONE	0	APPLY_ATT_SPEED	25	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	69	91	65	87	15	0	3	0
104	Ç÷°Ë+4	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	0	0	105	23	15	LEVEL	45	LIMIT_NONE	0	APPLY_ATT_SPEED	25	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	69	91	65	87	20	30	3	0
105	Ç÷°Ë+5	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	0	0	106	24	15	LEVEL	45	LIMIT_NONE	0	APPLY_ATT_SPEED	25	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	69	91	65	87	27	40	3	0
106	Ç÷°Ë+6	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	0	0	107	25	15	LEVEL	45	LIMIT_NONE	0	APPLY_ATT_SPEED	25	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	69	91	65	87	35	50	3	0
107	Ç÷°Ë+7	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	0	0	108	26	15	LEVEL	45	LIMIT_NONE	0	APPLY_ATT_SPEED	25	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	69	91	65	87	44	65	3	0
108	Ç÷°Ë+8	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	0	0	109	27	15	LEVEL	45	LIMIT_NONE	0	APPLY_ATT_SPEED	25	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	69	91	65	87	54	80	3	0
109	Ç÷°Ë+9	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	0	0	0	0	15	LEVEL	45	LIMIT_NONE	0	APPLY_ATT_SPEED	25	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	69	91	65	87	65	100	3	0
110	¹¬°Ë+0	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	0	0	111	19	15	LEVEL	50	LIMIT_NONE	0	APPLY_ATT_SPEED	22	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	65	87	69	91	0	0	3	0
111	¹¬°Ë+1	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	0	0	112	20	15	LEVEL	50	LIMIT_NONE	0	APPLY_ATT_SPEED	22	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	65	87	69	91	5	0	3	0
112	¹¬°Ë+2	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	0	0	113	21	15	LEVEL	50	LIMIT_NONE	0	APPLY_ATT_SPEED	22	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	65	87	69	91	10	0	3	0
113	¹¬°Ë+3	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	0	0	114	22	15	LEVEL	50	LIMIT_NONE	0	APPLY_ATT_SPEED	22	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	65	87	69	91	15	0	3	0
114	¹¬°Ë+4	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	0	0	115	23	15	LEVEL	50	LIMIT_NONE	0	APPLY_ATT_SPEED	22	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	65	87	69	91	20	30	3	0
115	¹¬°Ë+5	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	0	0	116	24	15	LEVEL	50	LIMIT_NONE	0	APPLY_ATT_SPEED	22	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	65	87	69	91	27	40	3	0
116	¹¬°Ë+6	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	0	0	117	25	15	LEVEL	50	LIMIT_NONE	0	APPLY_ATT_SPEED	22	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	65	87	69	91	35	50	3	0
117	¹¬°Ë+7	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	0	0	118	26	15	LEVEL	50	LIMIT_NONE	0	APPLY_ATT_SPEED	22	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	65	87	69	91	44	65	3	0
118	¹¬°Ë+8	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	0	0	119	27	15	LEVEL	50	LIMIT_NONE	0	APPLY_ATT_SPEED	22	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	65	87	69	91	54	80	3	0
119	¹¬°Ë+9	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	0	0	0	0	15	LEVEL	50	LIMIT_NONE	0	APPLY_ATT_SPEED	22	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	65	87	69	91	65	100	3	0
120	ºñ¼±°Ë+0	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	0	0	121	19	15	LEVEL	55	LIMIT_NONE	0	APPLY_ATT_SPEED	17	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	72	108	74	100	0	0	3	0
121	ºñ¼±°Ë+1	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	0	0	122	20	15	LEVEL	55	LIMIT_NONE	0	APPLY_ATT_SPEED	17	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	72	108	74	100	5	0	3	0
122	ºñ¼±°Ë+2	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	0	0	123	21	15	LEVEL	55	LIMIT_NONE	0	APPLY_ATT_SPEED	17	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	72	108	74	100	10	0	3	0
123	ºñ¼±°Ë+3	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	0	0	124	22	15	LEVEL	55	LIMIT_NONE	0	APPLY_ATT_SPEED	17	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	72	108	74	100	15	0	3	0
124	ºñ¼±°Ë+4	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	0	0	125	23	15	LEVEL	55	LIMIT_NONE	0	APPLY_ATT_SPEED	17	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	72	108	74	100	20	30	3	0
125	ºñ¼±°Ë+5	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	0	0	126	24	15	LEVEL	55	LIMIT_NONE	0	APPLY_ATT_SPEED	17	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	72	108	74	100	27	40	3	0
126	ºñ¼±°Ë+6	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	0	0	127	25	15	LEVEL	55	LIMIT_NONE	0	APPLY_ATT_SPEED	17	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	72	108	74	100	35	50	3	0
127	ºñ¼±°Ë+7	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	0	0	128	26	15	LEVEL	55	LIMIT_NONE	0	APPLY_ATT_SPEED	17	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	72	108	74	100	44	65	3	0
128	ºñ¼±°Ë+8	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	0	0	129	27	15	LEVEL	55	LIMIT_NONE	0	APPLY_ATT_SPEED	17	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	72	108	74	100	54	80	3	0
129	ºñ¼±°Ë+9	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	0	0	0	0	15	LEVEL	55	LIMIT_NONE	0	APPLY_ATT_SPEED	17	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	72	108	74	100	65	100	3	0
130	¹Ý¿ùµµ+0	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	0	0	131	19	15	LEVEL	60	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	74	100	72	108	0	0	3	0
131	¹Ý¿ùµµ+1	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	0	0	132	20	15	LEVEL	60	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	74	100	72	108	5	0	3	0
132	¹Ý¿ùµµ+2	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	0	0	133	21	15	LEVEL	60	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	74	100	72	108	10	0	3	0
133	¹Ý¿ùµµ+3	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	0	0	134	22	15	LEVEL	60	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	74	100	72	108	15	0	3	0
134	¹Ý¿ùµµ+4	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	0	0	135	23	15	LEVEL	60	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	74	100	72	108	20	30	3	0
135	¹Ý¿ùµµ+5	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	0	0	136	24	15	LEVEL	60	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	74	100	72	108	27	40	3	0
136	¹Ý¿ùµµ+6	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	0	0	137	25	15	LEVEL	60	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	74	100	72	108	35	50	3	0
137	¹Ý¿ùµµ+7	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	0	0	138	26	15	LEVEL	60	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	74	100	72	108	44	65	3	0
138	¹Ý¿ùµµ+8	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	0	0	139	27	15	LEVEL	60	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	74	100	72	108	54	80	3	0
139	¹Ý¿ùµµ+9	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	0	0	0	0	15	LEVEL	60	LIMIT_NONE	0	APPLY_ATT_SPEED	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	74	100	72	108	65	100	3	0
140	PvP1 1Hand+0	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	0	0	141	31	15	LEVEL	55	LIMIT_NONE	0	APPLY_ATT_SPEED	50	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	65	87	100	140	0	0	3	0
141	PvP1 1Hand+1	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	0	0	142	32	15	LEVEL	55	LIMIT_NONE	0	APPLY_ATT_SPEED	50	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	63	85	100	140	8	0	3	0
142	PvP1 1Hand+2	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	0	0	143	33	15	LEVEL	55	LIMIT_NONE	0	APPLY_ATT_SPEED	50	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	61	83	100	140	17	0	3	0
143	PvP1 1Hand+3	ITEM_WEAPON	WEAPON_SWORD	2	ANTI_MUDANG|ANTI_WOLFMAN	ITEM_TUNABLE	WEAR_WEAPON	NONE	0	0	144	34	15	LEVEL	55	LIMIT_NONE	0	APPLY_ATT_SPEED	50	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	59	81	100	140	27	0	3	0
